user_id,JobID,score_TFIDF,score_CV,score_KNN,score_BERT,Final
1,1539,0.239965846241829,0.2437972207743103,0.239965846241829,0.29020017,0.2704895779499797
1,1376,0.1816065990574768,0.1800498145984371,0.1816065990574769,0.32851648,0.26959684917708676
1,1535,0.239777071216574,0.2438868285095508,0.2397770712165741,0.28774613,0.2689694822159273
1,1253,0.1749609316312983,0.1757001254980353,0.1749609316312983,0.3266673,0.26605867203919303
1,2216,0.1780067713006949,0.1768202734923033,0.1780067713006949,0.32022947,0.2632217407394388
1,583,0.1404140133054375,0.2109957801265957,0.1404140133054374,0.33316082,0.26312027400429083
1,280,0.1432606314955817,0.2316295618219824,0.1432606314955816,0.32467446,0.2609458216308727
1,1346,0.1484873235592556,0.2086645976179038,0.1484873235592556,0.32263756,0.25899519282956707
1,2381,0.1368109010978163,0.1641415006525935,0.1368109010978162,0.33478633,0.2583292183946042
1,2328,0.1693452146255528,0.1795018424836532,0.1693452146255528,0.31456804,0.25749457263603115
1,95,0.1283888947485112,0.1748396797271491,0.1283888947485112,0.33112273,0.25467427439726825
1,721,0.1374890826934718,0.1965666667108681,0.1374890826934718,0.3204744,0.25318803147912833
1,1523,0.1823545316130765,0.1639932930900345,0.1823545316130765,0.28157407,0.24005013079292642
1,1243,0.1248663730979742,0.1924950738130736,0.1248663730979742,0.297696,0.23532701931069963
1,1378,0.1925598526564308,0.1789715517291015,0.1925598526564308,0.25403517,0.22808621296983939
1,239,0.1369788411075349,0.198558865264387,0.136978841107535,0.2728359,0.2246510788586992
1,104,0.1265282360941531,0.1841200134324389,0.1265282360941532,0.27430493,0.22095343017148983
2,1222,0.1523694994923353,0.2206431766850368,0.1523694994923352,0.5148145,0.37666386751620423
2,1264,0.1412911580714905,0.1983213724362432,0.1412911580714905,0.5197706,0.37408184466507144
2,1305,0.1446225485744251,0.1983213724362432,0.1446225485744251,0.51251334,0.37072690581595186
2,1303,0.140094400725617,0.1983213724362432,0.140094400725617,0.5086117,0.3670274774613094
2,1263,0.1398708295162678,0.1983213724362432,0.1398708295162678,0.5039001,0.3641334460985046
2,1395,0.0853089449298074,0.1911856923599577,0.0853089449298074,0.5073235,0.349105352714938
2,1249,0.1081834771962369,0.155927336844228,0.108183477196237,0.49182165,0.34314076684329387
2,1304,0.0776736095013619,0.1565454150856648,0.0776736095013619,0.5004901,0.3392506843589751
2,2393,0.1071987638529538,0.1669800285335029,0.1071987638529538,0.47539076,0.33409208800923645
2,1437,0.1439712414216485,0.1898183500630982,0.1439712414216485,0.44958717,0.33192550943280436
2,1258,0.1112151084584796,0.1742187709180303,0.1112151084584796,0.46156925,0.32772795962934687
2,1821,0.1926978051380438,0.1752729495010611,0.1926978051380438,0.41620553,0.32505995449151925
2,1656,0.0771770180609962,0.1849953751734302,0.0771770180609963,0.46370065,0.3198730329356419
2,1537,0.0864290392754686,0.1576734154531524,0.0864290392754686,0.45807338,0.3165400813279558
2,2372,0.1053211789547223,0.2022722180327827,0.1053211789547223,0.43195802,0.31099838748969494
2,1745,0.1641204876961854,0.2218110619538966,0.1641204876961854,0.38331142,0.30140410450424526
2,1895,0.0932630356033172,0.1717790661086094,0.0932630356033172,0.42040643,0.2974006752918561
2,2295,0.0826685326419186,0.1648361920775057,0.0826685326419186,0.42561212,0.29665145100032614
2,406,0.091943070824595,0.1567868113972662,0.091943070824595,0.41736645,0.2936814723871051
2,1665,0.0845469370361551,0.2012393123901072,0.0845469370361551,0.4132163,0.2934177923498572
2,2340,0.0971173405977197,0.1573094226789756,0.0971173405977198,0.40958655,0.2906180744472135
2,854,0.0791542439758965,0.1707888628566373,0.0791542439758965,0.41126963,0.28758693747843267
2,2034,0.1036323999058045,0.1822281351702945,0.1036323999058045,0.39399904,0.2857119574887708
2,1598,0.0824878287865554,0.1658147297723801,0.0824878287865554,0.4055762,0.28467354161320463
2,1759,0.1065616053186599,0.2051328603570913,0.1065616053186599,0.37855792,0.27961651963130707
2,1511,0.102123957505865,0.166221388099522,0.1021239575058651,0.3869059,0.2794028660617117
2,1259,0.084372056150474,0.152267164331855,0.084372056150474,0.3967725,0.27860183327832766
2,1525,0.0788547669860857,0.1586744608044376,0.0788547669860857,0.39030302,0.27370568817626945
2,1200,0.1004522059807247,0.1522477044772647,0.1004522059807248,0.3759578,0.2709351122419439
2,1594,0.0845285590950737,0.1537965662971648,0.0845285590950737,0.38150752,0.26964273635823854
2,1202,0.0778794404584549,0.1676277428210226,0.0778794404584549,0.38166606,0.26912624241963873
2,1224,0.0819934491758958,0.1589065251401266,0.0819934491758958,0.37955135,0.2682194972667814
2,694,0.0834843850604665,0.1592955596752618,0.0834843850604665,0.3740656,0.2654142314856661
2,2237,0.0816014205150175,0.150131791571405,0.0816014205150175,0.3684116,0.2605405653116457
2,2134,0.1051647959658969,0.1569218741005199,0.105164795965897,0.35342842,0.2592986781998211
2,161,0.090026395885644,0.1520771247585545,0.0900263958856439,0.36018753,0.2583281492415486
2,1992,0.0783434792258277,0.1586771233673641,0.0783434792258277,0.35823184,0.25430986010448475
2,1347,0.1060989922529464,0.18395791465607,0.1060989922529463,0.3324006,0.24966584914149087
2,1995,0.0817066222658231,0.171444373481555,0.0817066222658231,0.3339486,0.24202558402790242
2,1689,0.0943782114466513,0.1578524685603932,0.0943782114466512,0.31986147,0.23601559229003466
2,109,0.0804913640380434,0.1781215947709954,0.0804913640380434,0.31280833,0.22964456668851257
2,1692,0.0869283297592809,0.1637803902603387,0.0869283297592808,0.30338168,0.22448554595381812
3,1333,0.1369211410340868,0.1562708513616988,0.1369211410340868,0.4767831,0.34277328744639596
3,1258,0.1837586609875167,0.2181571391740998,0.1837586609875167,0.41510645,0.326007182213665
3,1739,0.1391260089427182,0.1584214967721058,0.1391260089427182,0.40380704,0.29986417636002605
3,2048,0.2156881034757462,0.1805943429569506,0.2156881034757463,0.34783915,0.29146935533841895
3,1079,0.1130987532597098,0.1680132464593256,0.1130987532597098,0.3978167,0.28942097062384553
3,1648,0.1457316568473414,0.2189237161016825,0.1457316568473414,0.3597843,0.28148244866437067
3,858,0.150566429463286,0.1706578893566136,0.150566429463286,0.3487214,0.2714685577746472
3,1604,0.1417437351800845,0.18066638821295,0.1417437351800845,0.3433858,0.2666212393753204
3,1821,0.1687878339831359,0.1553501055340297,0.1687878339831359,0.3311395,0.26485506074834375
3,1289,0.1308277704972099,0.2374841391866318,0.1308277704972098,0.33337843,0.26302380306782613
3,1163,0.1177133645129207,0.1568131150472985,0.1177133645129208,0.34718913,0.2593087988586061
3,2096,0.1543599650458699,0.1593003612090618,0.15435996504587,0.3176625,0.25283552563466716
3,516,0.1318301921905353,0.1709885802143749,0.1318301921905352,0.3196844,0.24845855567859804
3,2034,0.1752644903087545,0.2109457267051969,0.1752644903087545,0.28041738,0.24192434776314603
3,2393,0.1736029881688355,0.1692655753743042,0.1736029881688354,0.28618708,0.24071970198808104
3,2262,0.2326604674455453,0.1881781815172631,0.2326604674455452,0.24978995,0.23848992838538988
3,1347,0.1520557403368916,0.2122948895606334,0.1520557403368916,0.28276718,0.23650651905713083
3,660,0.121560861184337,0.1589612399109601,0.121560861184337,0.3065722,0.23630770234639709
3,1474,0.1146671556118515,0.181790848077942,0.1146671556118515,0.30162507,0.23355427349134966
3,2237,0.1316730755528145,0.1574270164268479,0.1316730755528146,0.28624862,0.22699379630852917
3,51,0.1324860057943583,0.1515277303588689,0.1324860057943583,0.2856279,0.22627531477419438
3,1967,0.1130320037200332,0.1759324499438462,0.1130320037200331,0.29064596,0.22589042211039456
3,1544,0.1865553404481572,0.1848284490878998,0.1865553404481572,0.25214207,0.22573468904323712
3,2426,0.1139584913017245,0.1763229775052731,0.1139584913017245,0.2862911,0.22359450514104467
3,2427,0.1132360731256413,0.1761273890063545,0.1132360731256413,0.2836209,0.22175610083832786
3,421,0.1382012043988732,0.1835131266891915,0.1382012043988733,0.26419386,0.2183279899885811
3,1692,0.1200477657787336,0.1637233500504551,0.1200477657787336,0.27630398,0.2181690527386656
3,1977,0.1205456369450663,0.1768377218999068,0.1205456369450663,0.2723435,0.21725356327351059
3,1974,0.117568842504063,0.1761129341134291,0.117568842504063,0.27161556,0.2158512821625618
3,2,0.1286608061687907,0.1599610378427654,0.1286608061687907,0.24929577,0.20417180763491374
3,658,0.1382966364115365,0.1776965450672183,0.1382966364115365,0.23374788,0.19950737343018277
3,1689,0.1276054937871041,0.1608866631092007,0.127605493787104,0.23807876,0.1972175704470513
3,1745,0.1214909925582005,0.1968454835855341,0.1214909925582006,0.2342295,0.19666954612601356
3,965,0.1173012918702813,0.1662252169057924,0.1173012918702813,0.23908406,0.1952633452516636
3,1161,0.1178356950273566,0.1521149255227357,0.1178356950273566,0.24052964,0.19487998506048054
3,2437,0.1523090236311959,0.1940347438653465,0.1523090236311959,0.19243568,0.1805575894758934
3,1923,0.1256889176660376,0.162309355616647,0.1256889176660376,0.20899202,0.179332822861476
3,1759,0.1288005170996131,0.1866133821666944,0.1288005170996131,0.20323837,0.1792445153465534
3,1620,0.1141857940158471,0.1642238060217884,0.1141857940158471,0.20996386,0.176656434806933
3,571,0.11670889763692,0.162214010206748,0.11670889763692,0.14326447,0.1371927523117508
4,1391,0.0740520697065453,0.2083959883626739,0.0740520697065453,0.47249055,0.326549549748231
4,1395,0.0630611853867864,0.1751037614029289,0.0630611853867865,0.43600005,0.2980287617563288
4,2011,0.0858256001308488,0.3397497201701051,0.0858256001308488,0.38079518,0.28819976005626513
4,1407,0.0756098431861982,0.2429229433993439,0.0756098431861982,0.38189536,0.27611246329579386
4,1343,0.0648938899195663,0.2785559054080083,0.0648938899195663,0.37425125,0.2718745075166707
4,2400,0.1120381358427124,0.2005706446790261,0.1120381358427125,0.363432,0.2717277052207163
4,2032,0.0714890857572372,0.2184806451658946,0.0714890857572372,0.37476635,0.26815460024376064
4,2225,0.0592316781558229,0.1623092264468921,0.0592316781558229,0.3840328,0.26442010609143607
4,1992,0.0723024134568287,0.1883753602842714,0.0723024134568287,0.36888003,0.26185627806547573
4,1731,0.0617397081604431,0.209923922014748,0.0617397081604431,0.3638754,0.25783954464960773
4,848,0.0643584703618432,0.1663887283465726,0.0643584703618432,0.36730647,0.2563302959432102
4,2338,0.0598754760320001,0.1817908390886889,0.0598754760320001,0.3580826,0.2509912867184689
4,2015,0.0723662269386566,0.2253070731211729,0.0723662269386565,0.34383416,0.25054107139371423
4,1988,0.06190489409675,0.1728626681968339,0.06190489409675,0.3550474,0.2488861750487084
4,2383,0.0620095430352418,0.1689931334731941,0.0620095430352418,0.3551605,0.24859847625789194
4,1376,0.0868388363557678,0.1805123260450196,0.0868388363557679,0.3367691,0.24616434351123231
4,1253,0.0888228644872667,0.1807961252371256,0.0888228644872667,0.33277404,0.24439089586989254
4,2133,0.069851153895074,0.2137846301865383,0.069851153895074,0.33490217,0.243275111187176
4,1225,0.0698135253481107,0.1680217025178795,0.0698135253481108,0.3238168,0.2320363078562212
4,1995,0.0592089618150356,0.1667025205267494,0.0592089618150356,0.32461044,0.22919920459718562
4,613,0.0593525304165561,0.2042484553768967,0.0593525304165561,0.30297202,0.22001381666265651
4,1166,0.0618855956950845,0.185867666116968,0.0618855956950845,0.29657358,0.21509659332022216
4,2300,0.0696131171746236,0.1915248735288755,0.0696131171746236,0.28661978,0.21200829050527464
4,572,0.0585744354880542,0.1810300089920224,0.0585744354880541,0.29115507,0.2103683735456185
4,1576,0.0759959077218958,0.1666970311162212,0.0759959077218959,0.27887413,0.20679295342819087
4,2003,0.0600180939268282,0.2834398690377372,0.0600180939268282,0.26561332,0.20571740708182218
4,2068,0.0704090583663757,0.1660777231607383,0.0704090583663756,0.27325314,0.20168237382598653
4,1449,0.0744523571203058,0.1968971323257334,0.0744523571203058,0.2648252,0.20092054036866505
4,1689,0.0843138586236916,0.1617928746561766,0.0843138586236916,0.25850102,0.19657405705272513
4,1550,0.0744523571203058,0.1968971323257334,0.0744523571203058,0.255064,0.19506382036866507
4,645,0.0663689744348815,0.1888533774453254,0.0663689744348815,0.25277817,0.190462932074997
4,1506,0.0738553730349973,0.187689494886291,0.0738553730349973,0.24838623,0.18995729939912828
4,1598,0.0772097420567134,0.1833447550769599,0.0772097420567134,0.24711582,0.18976689012471
4,64,0.0728079321795174,0.2102344721102816,0.0728079321795174,0.24074125,0.18731057686488337
4,755,0.0636884480925833,0.1899024775798243,0.0636884480925833,0.24666478,0.1860956501857574
4,139,0.0596427699094025,0.1962188406362628,0.0596427699094025,0.24181075,0.18260116503644702
4,1297,0.0699932853613178,0.1680217025178795,0.0699932853613177,0.23927987,0.18136807786018327
4,1346,0.0688287540517117,0.221105639304914,0.0688287540517117,0.20601569,0.1663686041460049
4,2415,0.097573677781161,0.1758847405280453,0.097573677781161,0.18938202,0.16048978938715283
4,1256,0.0654999769759369,0.1803168980406522,0.0654999769759369,0.18991125,0.1516284328968463
4,52,0.0604440759351003,0.2140256768184321,0.0604440759351003,0.16455579,0.1382692644623733
4,124,0.0640608488701047,0.1785041137080783,0.0640608488701047,0.12921156,0.11459560203183924
5,1450,0.0593238900543471,0.1008712554448004,0.0593238900543471,0.41153747,0.2748067745607842
5,1495,0.1958442783732607,0.2023519578152511,0.1958442783732608,0.22379403,0.21326489729350334
5,1763,0.1867411032555587,0.120820604270274,0.1867411032555587,0.22001591,0.20011393740369504
5,1899,0.1049297585502142,0.104093202294704,0.1049297585502142,0.26362443,0.20006290579453467
5,1825,0.1289673636984631,0.1032801492941301,0.128967363698463,0.24596122,0.1965949560389519
5,236,0.062249780888103,0.1045149068892827,0.062249780888103,0.27198905,0.19231985495535917
5,2216,0.0612691089271228,0.1165847970013311,0.0612691089271227,0.26888627,0.19137097437826991
5,1383,0.0566347713056897,0.1035780726254457,0.0566347713056897,0.27308768,0.19120084665425147
5,1782,0.0488334724757761,0.0847370693229725,0.0488334724757761,0.25419813,0.17564262667503008
5,1220,0.0893738118921371,0.1228155563794871,0.0893738118921371,0.22521152,0.17422061120558985
5,1736,0.0462052693265749,0.092992079272017,0.0462052693265748,0.24157247,0.16810427072517417
5,1879,0.0571074019614751,0.0847614145465402,0.0571074019614751,0.22145687,0.15848248404309653
5,1885,0.0571157679499486,0.0847780132766605,0.0571157679499486,0.21631436,0.15540114771265062
5,1880,0.0571328324988557,0.0847780132766605,0.0571328324988557,0.21539956,0.15485738707732274
5,1689,0.0457115255983385,0.0832606172987536,0.0457115255983384,0.21815397,0.1529319014093769
5,1881,0.0571234550479457,0.0847780132766605,0.0571234550479456,0.20759253,0.15017035584204974
5,1882,0.0571345929086211,0.0847780132766605,0.0571345929086211,0.20470837,0.14844320120025237
5,1103,0.0521658256237522,0.0863220662297061,0.0521658256237522,0.20429859,0.14686110831009627
5,1883,0.0571365060940422,0.0847780132766605,0.0571365060940423,0.19785947,0.14433443515587874
5,1884,0.0571328324988557,0.0847780132766605,0.0571328324988557,0.19481117,0.14250435307732276
5,2219,0.0571324237990036,0.0847780132766605,0.0571324237990036,0.17338732,0.12964992046736712
5,2198,0.0907296692363134,0.1386676623117388,0.0907296692363134,0.14728768,0.1294582750020679
5,1513,0.1015916390447343,0.0910015361188946,0.1015916390447343,0.14127757,0.12434418732530975
506,1454,0.3899136339207121,0.3478142868336403,0.3899136339207121,0.55345905,0.4838309488595776
506,1421,0.3554737505697722,0.3034869714318014,0.3554737505697722,0.4706882,0.4194037423141118
506,1456,0.2744722413112256,0.2300135539665245,0.2744722413112256,0.4938743,0.40166760779002014
506,2357,0.2668842326554644,0.2398510326140054,0.2668842326554643,0.49033552,0.3982516850580399
506,1517,0.2428144699396229,0.2059338378216388,0.2428144699396229,0.5047273,0.3962741047640507
506,2422,0.3038268929005469,0.1851304431320789,0.303826892900547,0.46188545,0.386792382183372
506,2265,0.1963680303999226,0.3051340254998996,0.1963680303999226,0.46392888,0.36778113966996673
506,313,0.1806790769253416,0.2097849425374642,0.1806790769253417,0.4856475,0.36657071733134894
506,1453,0.1476510864827765,0.1984001686717564,0.1476510864827765,0.49330747,0.36011982481200855
506,1298,0.1914826768878696,0.2924319553679573,0.1914826768878696,0.45343485,0.3587489086031566
506,2013,0.2799072971970939,0.4271257421285845,0.2799072971970939,0.3826908,0.3562992433719866
506,95,0.2079120884519542,0.2340862447019084,0.2079120884519543,0.43738222,0.3482115830057771
506,1677,0.1463678417282843,0.2293209215105462,0.1463678417282843,0.4671442,0.3471289646695399
506,880,0.1782326605512292,0.2140578482140561,0.1782326605512292,0.45235,0.34628558298677437
506,1958,0.1469429530206425,0.1815806295129594,0.1469429530206425,0.47202453,0.3454556668574887
506,2206,0.1946272076548042,0.2673270047691052,0.1946272076548042,0.43229783,0.34449956077335175
506,1951,0.1465570781626261,0.1815806295129594,0.1465570781626262,0.46559554,0.34148251040008376
506,1953,0.1459341516164397,0.1815806295129594,0.1459341516164396,0.46369296,0.3401540844362278
506,1955,0.1458388412406748,0.1814421768588114,0.1458388412406748,0.4623577,0.33931049005808356
506,1399,0.2648023194746665,0.3498975302249082,0.2648023194746665,0.37430453,0.3390131668648908
506,1944,0.1461531425201621,0.1815806295129594,0.1461531425201621,0.46139008,0.33883805370734454
506,1941,0.1456948238672226,0.1815806295129594,0.1456948238672226,0.46071064,0.3382928941114627
506,1943,0.1456948238672226,0.1815806295129594,0.1456948238672226,0.46044225,0.3381318601114627
506,1956,0.1466230658888496,0.1815806295129594,0.1466230658888496,0.45992908,0.3381024307179508
506,1602,0.1682268905108532,0.1754772859206125,0.1682268905108532,0.4490759,0.3374613357453172
506,1950,0.1456948238672226,0.1815806295129594,0.1456948238672226,0.45922542,0.3374017621114627
506,1942,0.1456948238672226,0.1815806295129594,0.1456948238672226,0.45880046,0.3371467861114627
506,2442,0.1835500238907875,0.1789650787232107,0.1835500238907875,0.44004422,0.3369880470395573
506,2096,0.1872927313734494,0.1890033311597027,0.1872927313734494,0.43637416,0.3369126485280051
506,2384,0.2167971064904869,0.3096306406015534,0.216797106490487,0.39872652,0.3352381080073014
506,1954,0.1472456342540948,0.1821068002172686,0.1472456342540947,0.45444316,0.3350502662979553
506,1949,0.1456948238672226,0.1815806295129594,0.1456948238672226,0.45355225,0.3339978601114627
506,1336,0.1628971130292695,0.2693465816156002,0.1628971130292695,0.42969733,0.3336221900703409
506,1952,0.1461125500854003,0.1815806295129594,0.1461125500854003,0.4506369,0.33237396797691604
506,2142,0.2027435892080952,0.2893299899838772,0.2027435892080952,0.40362287,0.3319297977608163
506,1948,0.1459341516164397,0.1815806295129594,0.1459341516164396,0.44950294,0.33164007243622784
506,1431,0.1386127564348325,0.2657662524780838,0.1386127564348325,0.43745133,0.3306312501782581
506,1947,0.1458842764422184,0.1814421768588114,0.1458842764422183,0.44335476,0.3279223566185467
506,1945,0.1460179546494738,0.1814421768588114,0.1460179546494738,0.44267303,0.3275534220807233
506,1719,0.1596490639061035,0.2325969346749826,0.1596490639061035,0.4271291,0.32743187263932927
506,1946,0.1469429530206425,0.1815806295129594,0.1469429530206425,0.4391068,0.3257050288574887
506,1957,0.1461042231890941,0.1814421768588114,0.1461042231890941,0.43473795,0.3228182546426094
506,2070,0.2151000983926817,0.2876879945703637,0.2151000983926817,0.38183492,0.3223997809748409
506,2235,0.1780534539492393,0.3401057600223923,0.1780534539492393,0.38903388,0.320846940187011
506,2308,0.1791057992328425,0.1869777961429097,0.1791057992328425,0.41054127,0.31875428138414375
506,1747,0.1888417150741149,0.2274134245901763,0.1888417150741149,0.3976777,0.3180004769812521
506,1674,0.1979451345686164,0.2289280673010472,0.1979451345686165,0.390823,0.3167701471006896
506,2105,0.1389982017045039,0.1757688444575446,0.1389982017045039,0.42546877,0.31455760695710566
506,1614,0.1504963865016483,0.178277993609921,0.1504963865016483,0.41058218,0.30932602331148656
506,1484,0.1812442655460202,0.2976151911878872,0.1812442655460202,0.37404203,0.3085600167825948
506,1423,0.1336357124663998,0.2524472038471437,0.1336357124663998,0.40427274,0.3078990781246343
506,1325,0.1782463212486133,0.2373247622775947,0.1782463212486134,0.38260168,0.30676738060234343
506,2381,0.1816488793826611,0.1958152763334689,0.1816488793826611,0.38716227,0.3063735534481452
506,1218,0.1678192761073155,0.2096169246070585,0.1678192761073155,0.39059895,0.3056668452929005
506,1983,0.167660509709875,0.2302225703016237,0.1676605097098751,0.38602966,0.3049382059431249
506,1830,0.1805599656183713,0.2908146956089499,0.1805599656183713,0.362073,0.30049325924640635
506,1549,0.1438672609842284,0.1899169932331862,0.1438672609842284,0.39501023,0.2991580156185871
506,1389,0.1370884692774149,0.1881162831768034,0.1370884692774149,0.39468476,0.29674902510090484
506,2365,0.1908822922589866,0.2631379677145605,0.1908822922589866,0.35378125,0.295847234449152
506,1598,0.1475929204842634,0.1870115271813163,0.1475929204842634,0.38621736,0.29470944486341066
506,2272,0.1472127815779647,0.1893662602891455,0.1472127815779647,0.38539845,0.29433953050230394
506,1923,0.1614858659950833,0.1748531566425647,0.1614858659950833,0.3667781,0.28599793546278146
506,1408,0.234571839722052,0.247896744420239,0.2345718397220519,0.31628796,0.28493400235863947
506,1347,0.1523671954308885,0.2100982964726417,0.1523671954308885,0.360164,0.2828183882765307
506,1250,0.1747128742387247,0.2736001976730735,0.1747128742387247,0.32644522,0.2756410140389247
506,2207,0.1593710419557721,0.1751072239472721,0.1593710419557721,0.34921178,0.27484910298145887
506,1760,0.1359988028348953,0.2254255906384644,0.1359988028348953,0.3504883,0.273635179914315
506,2270,0.1418952803171092,0.1765119379463148,0.1418952803171091,0.35177827,0.2712867398897642
506,1594,0.1489208217748149,0.1801140552570944,0.1489208217748149,0.33961406,0.2664560880581539
506,2326,0.1351549009919408,0.2207998276853651,0.1351549009919408,0.32795566,0.25939984906611874
506,1964,0.1720013035809627,0.2460250829556267,0.1720013035809627,0.25647876,0.23009015536985145
506,1378,0.1490602239219868,0.1807129494051779,0.1490602239219869,0.25906655,0.21822929211711384
508,1249,0.1853385357525061,0.2129279908063504,0.1853385357525061,0.43422675,0.33743040980638683
508,1395,0.1401390022210697,0.2605391397939793,0.1401390022210697,0.4374957,0.3305930346457188
508,2393,0.1799667863764523,0.2156379262691369,0.1799667863764523,0.42230618,0.32893753653984936
508,1821,0.2396053071700073,0.2138140459064075,0.2396053071700074,0.35132793,0.30405975474164293
508,1656,0.1406554675336734,0.2506019558901153,0.1406554675336734,0.39112243,0.3019302938491135
508,1895,0.1507919197574521,0.258516431046118,0.1507919197574521,0.36753857,0.2916123610318474
508,1598,0.1578970577908647,0.2298397771439619,0.1578970577908647,0.3663288,0.29015037505165564
508,109,0.1666086337649099,0.2739195161330931,0.1666086337649098,0.34619534,0.2850917457427823
508,1359,0.1457017189214332,0.2137642768201793,0.1457017189214332,0.3644277,0.28374356335844786
508,1987,0.1377279789817192,0.2122943214157856,0.1377279789817191,0.3675757,0.2830932458360943
508,2353,0.1577923484583153,0.2381458697253895,0.1577923484583153,0.35073137,0.2815911135100335
508,875,0.1678789112131986,0.2377611730787899,0.1678789112131986,0.34262067,0.27971219267183856
508,1367,0.1407798701336149,0.2327334635952671,0.1407798701336149,0.35490456,0.27845004339961116
508,1149,0.1456107814354456,0.2366793192984989,0.1456107814354457,0.3511669,0.2780513063604836
508,1809,0.2039827265588155,0.2645336805244376,0.2039827265588155,0.31036925,0.2738697360200884
508,1805,0.1630562649814631,0.2178396816759119,0.163056264981463,0.33478755,0.2715733776620301
508,1511,0.2034931744626751,0.2688669083946904,0.2034931744626751,0.30440477,0.27057750517827156
508,1594,0.1548598305981987,0.2129564254970415,0.1548598305981987,0.33311164,0.26762057572916376
508,1807,0.1827211235773841,0.2348261044012579,0.1827211235773841,0.31525326,0.267450903513341
508,213,0.1421914906126861,0.2195820201336093,0.1421914906126862,0.33505076,0.2656461051971668
508,1745,0.1949190214709353,0.2659194211302035,0.1949190214709353,0.29345292,0.26113940055430096
508,1105,0.1612694063239232,0.2279216798016606,0.1612694063239232,0.31335497,0.25918597187734305
508,933,0.1529373867993836,0.2432437147805236,0.1529373867993836,0.31427398,0.25876997551786746
508,541,0.1547788962800896,0.2272769623289542,0.1547788962800896,0.30925196,0.25471254111692226
508,1770,0.193387020001219,0.2391720786293325,0.193387020001219,0.28719527,0.25425047586329896
508,1347,0.1408565202212385,0.2181835011464444,0.1408565202212385,0.31522977,0.253213168181016
