JobID,user_id,score_TFIDF,score_CV,score_KNN,Final_Score
1023,3,0.175701397417351,0.2554802452246914,0.17570139741735108,0.20229434668646448
1024,508,0.17836194548940307,0.34736624172148983,0.17836194548940315,0.23469671090009867
1024,2,0.2061361356037534,0.2581524176458303,0.20613613560375346,0.22347489628444572
1024,3,0.1280919426926076,0.26317593112242677,0.12809194269260762,0.17311993883588064
1025,508,0.4351767948342296,0.47775641001989744,0.43517679483422966,0.4493699998961189
1025,3,0.2528190823507146,0.31487332184027567,0.25281908235071465,0.27350382884723495
1025,2,0.1906844096412999,0.25191638955362217,0.19068440964129996,0.211095069612074
1026,4,0.29517845342738275,0.40262309416402675,0.2951784534273828,0.33099333367293077
1026,3,0.19970272111957874,0.3917129224693293,0.19970272111957874,0.2637061215694956
1026,508,0.18098582310127104,0.3462203423359856,0.1809858231012711,0.23606399617950924
1027,508,0.37852606512235654,0.5287173540900519,0.3785260651223566,0.4285898281115883
1027,2,0.20279141705419754,0.2878420575675098,0.20279141705419743,0.2311416305586349
1027,3,0.13337262011482395,0.2673594658622338,0.1333726201148239,0.17803490203062722
1028,2,0.24397111625350823,0.3385024772670144,0.24397111625350829,0.27548156992467693
1028,508,0.19590673552152907,0.3490299964967703,0.19590673552152904,0.2469478225132761
1028,506,0.12119121808250641,0.20279860105411,0.12119121808250642,0.14839367907304093
1029,508,0.3599628400732846,0.40553620912764743,0.3599628400732846,0.37515396309140553
1029,506,0.20253375782782618,0.33897747142300977,0.20253375782782615,0.24801499569288735
1029,2,0.17171063398594275,0.2622028914210203,0.17171063398594275,0.20187471979763527
103,1,0.2656298042410609,0.31708301200454697,0.26562980424106103,0.2827808734955563
103,518,0.22735637799410427,0.3213324676967424,0.22735637799410427,0.25868174122831694
103,3,0.17069735565481475,0.27528710358017033,0.17069735565481473,0.20556060496326664
1030,508,0.22912042092136625,0.2608570830113314,0.2291204209213663,0.239699308284688
1030,506,0.13027711563663333,0.18700073393491867,0.13027711563663333,0.14918498840272845
1030,1,0.09187700917133008,0.12747831881543747,0.09187700917133003,0.10374411238603254
1031,508,0.2849318416880473,0.4582013172436042,0.2849318416880473,0.3426883335398996
1031,3,0.31230846150298774,0.3702913910789442,0.3123084615029878,0.33163610469497323
1031,1,0.26390659346467515,0.3785289373064242,0.2639065934646751,0.3021140414119248
1032,518,0.2076146671469158,0.2854466407878031,0.20761466714691584,0.2335586583605449
1032,508,0.1938824335973389,0.28479999219212976,0.193882433597339,0.2241882864622692
1032,3,0.1795806984863596,0.3020831957081378,0.17958069848635966,0.22041486422695233
1033,508,0.4176869437878729,0.5209702521065651,0.4176869437878729,0.452114713227437
1033,3,0.21921804993287802,0.37474192066401746,0.219218049932878,0.27105934017659117
1033,2,0.20080823335534348,0.2803643624649077,0.2008082333553435,0.22732694305853154
1034,506,0.2900438686536763,0.43300067503294004,0.2900438686536763,0.33769613744676424
1034,518,0.2785884459874326,0.4223627982019267,0.27858844598743254,0.3265132300589306
1034,1,0.2719151874007034,0.42937865194059915,0.2719151874007033,0.324403008914002
1035,508,0.3336774846244529,0.45498328432208973,0.33367748462445296,0.3741127511903319
1035,506,0.1414857040344205,0.2753066360708525,0.14148570403442054,0.18609268137989785
1035,3,0.11436784317683177,0.3152948317510224,0.1143678431768318,0.18134350603489532
1036,506,0.25743534690583786,0.3829989047242893,0.25743534690583786,0.299289866178655
1036,508,0.22023172868181418,0.3000127672428361,0.22023172868181407,0.2468254082021548
1036,518,0.16692237905312055,0.2296208398831334,0.16692237905312046,0.18782186599645814
1037,508,0.2669691735617662,0.2644852381928722,0.2669691735617661,0.26614119510546813
1037,5,0.11763706117618551,0.16435637669232445,0.11763706117618546,0.1332101663482318
1037,3,0.10957219974612226,0.12595477381542122,0.10957219974612226,0.1150330577692219
1038,3,0.19765331111701062,0.21054074489794142,0.19765331111701062,0.20194912237732088
1038,508,0.18278572356163447,0.2370912443495883,0.18278572356163456,0.20088756382428577
1038,1,0.18733338399314675,0.2101722419389738,0.1873333839931467,0.19494633664175576
1039,508,0.3292385431026863,0.467443832249602,0.32923854310268635,0.37530697281832487
1039,2,0.2031854593860873,0.2501212077022883,0.20318545938608729,0.21883070882482095
1039,1,0.13375654084105748,0.20584275586952805,0.13375654084105743,0.157785279183881
104,1,0.30325154708289165,0.4706647707532194,0.30325154708289165,0.35905595497300086
104,518,0.2728862298185249,0.4582233797620383,0.272886229818525,0.33466527979969607
104,508,0.26971535402822183,0.3681014190269527,0.2697153540282218,0.30251070902779875
1040,508,0.29909593626832637,0.3418524918528948,0.2990959362683264,0.3133481214631825
1040,518,0.2746695946177193,0.32052360405342956,0.27466959461771934,0.28995426442962274
1040,2,0.20662402626711282,0.24782632093999718,0.20662402626711285,0.2203581244914076
1041,508,0.260798029357935,0.30953511010049833,0.26079802935793506,0.2770437229387895
1041,3,0.19101075988666813,0.2292040915068266,0.19101075988666805,0.20374187042672096
1041,506,0.15336058891042248,0.19503173634668097,0.15336058891042245,0.1672509713891753
1042,518,0.2886026660981832,0.3426898576402147,0.2886026660981833,0.30663172994552707
1042,1,0.260271819658226,0.32691485793237035,0.2602718196582259,0.2824861657496074
1042,508,0.2635346283746147,0.2954578879480319,0.2635346283746146,0.2741757148990871
1043,508,0.2591172604309482,0.3731439042191029,0.2591172604309481,0.2971261416936664
1043,4,0.19498280036988805,0.30157490028748024,0.19498280036988797,0.23051350034241877
1043,1,0.2001097306261664,0.2858487612951489,0.20010973062616644,0.22868940751582725
1044,508,0.32127387874298946,0.5041264442808436,0.32127387874298946,0.3822247339222742
1044,4,0.22246750916327443,0.3381329620671117,0.22246750916327435,0.26102266013122016
1044,3,0.13030169366069433,0.3448191573624629,0.13030169366069433,0.20180751489461715
1045,508,0.30581260011538064,0.40450035504989634,0.30581260011538064,0.3387085184268859
1045,1,0.16153274592244538,0.2154154874460862,0.16153274592244526,0.17949365976365894
1045,518,0.1626274341964048,0.18711636351327343,0.16262743419640477,0.17079041063536102
1046,508,0.5040548103163655,0.5410131065107511,0.5040548103163655,0.5163742423811607
1046,2,0.29543551075395097,0.3684378336864126,0.29543551075395097,0.31976961839810486
1046,3,0.2012304907208715,0.3130062039362737,0.2012304907208716,0.23848906179267226
1047,508,0.30661316035562736,0.5085040682996415,0.30661316035562736,0.37391012967029874
1047,4,0.16981658712764805,0.2946899302240784,0.16981658712764802,0.21144103482645815
1047,506,0.14520267976485504,0.2531469022211099,0.14520267976485499,0.18118408725027332
1048,3,0.17273658215491322,0.22448485767513968,0.17273658215491325,0.18998600732832205
1048,506,0.16201518794234301,0.24162720293447973,0.16201518794234304,0.18855252627305527
1048,1,0.13018577696523542,0.1786467283872998,0.13018577696523548,0.1463394274392569
1049,3,0.2862476282457377,0.48486425202085776,0.28624762824573763,0.35245316950411104
1049,518,0.2403858245444993,0.3575894166680501,0.24038582454449922,0.27945368858568287
1049,1,0.23843842277421795,0.35415776276006783,0.23843842277421795,0.2770115361028346
105,508,0.15965732745177855,0.32925713326051437,0.1596573274517786,0.21619059605469051
105,518,0.10009109234783119,0.20557671293103344,0.10009109234783124,0.1352529658755653
105,3,0.08175373356852811,0.23473389665601233,0.08175373356852804,0.13274712126435617
1050,508,0.2611090503022097,0.2831416808315637,0.26110905030220966,0.26845326047866097
1050,2,0.14423974414016213,0.16007998924942551,0.1442397441401622,0.14951982584324994
1050,506,0.11697644062334572,0.1463809451217636,0.1169764406233457,0.12677794212281834
1051,508,0.23216552799317913,0.3623540135211713,0.23216552799317913,0.2755616898358432
1051,2,0.1876776880294701,0.24012461577359717,0.1876776880294701,0.20515999727751244
1051,1,0.1622635356175896,0.24518614344927775,0.16226353561758952,0.18990440489481894
1052,508,0.36862063069926976,0.5393592272222972,0.3686206306992698,0.42553349620694564
1052,3,0.269581971950684,0.438787829763094,0.26958197195068395,0.32598392455482067
1052,1,0.25120345313293013,0.409444050307802,0.25120345313293024,0.3039503188578874
1053,508,0.285644646269086,0.3793030063970005,0.28564464626908603,0.3168640996450575
1053,2,0.21387051688647668,0.29014498051458376,0.21387051688647665,0.23929533809584572
1053,518,0.21827884368419895,0.21417702956364013,0.2182788436841989,0.21691157231067934
1054,1,0.3378117508596068,0.4096781267750572,0.33781175085960685,0.3617672094980902
1054,518,0.29927711839788257,0.39629518178600803,0.29927711839788246,0.33161647286059104
1054,506,0.26877924760628186,0.43459866452086726,0.26877924760628186,0.3240523865778103
1055,508,0.4062557672256551,0.43181263378428114,0.406255767225655,0.41477472274519706
1055,1,0.14172210779959368,0.21893598215247134,0.14172210779959377,0.1674600659172196
1055,2,0.1461255459463307,0.18195625524239933,0.1461255459463308,0.15806911571168694
1056,508,0.3584152223006055,0.44953126233498375,0.3584152223006055,0.38878723564539824
1056,2,0.25755534447132794,0.3169422086055076,0.25755534447132794,0.27735096584938784
1056,3,0.14796545911999376,0.22999130885697144,0.14796545911999384,0.17530740903231967
1057,508,0.26392970203657884,0.32698485029032365,0.26392970203657884,0.2849480847878271
1057,506,0.14413794797730695,0.17378359261289295,0.14413794797730692,0.1540198295225023
1057,1,0.12550453369272063,0.19285520822329516,0.12550453369272052,0.14795475853624543
1058,508,0.2848004205917922,0.3860680252994566,0.2848004205917923,0.31855628882768033
1058,1,0.23636143211283064,0.28170928792453825,0.2363614321128306,0.25147738405006653
1058,518,0.2239699877939892,0.2897667373595169,0.22396998779398924,0.2459022376491651
1059,508,0.22816205180240903,0.3106686910743391,0.22816205180240903,0.2556642648930524
1059,1,0.22593314651321925,0.3014088758641036,0.22593314651321925,0.25109172296351406
1059,518,0.1899015782487096,0.24421496115962293,0.18990157824870962,0.20800603921901406
106,508,0.36595874797013417,0.3926587460588667,0.36595874797013417,0.374858747333045
106,506,0.1769047785127076,0.22814842618587378,0.17690477851270767,0.19398599440376305
106,2,0.16087665702943915,0.18384186265363714,0.1608766570294392,0.1685317255708385
1060,508,0.29948791814487746,0.3163771000015363,0.29948791814487735,0.30511764543043035
1060,2,0.15744155571725746,0.14301915590895936,0.1574415557172575,0.15263408911449144
1060,3,0.10207302049666953,0.15621668061142954,0.10207302049666948,0.12012090720158952
1061,506,0.21772545951037287,0.32781333593637785,0.2177254595103729,0.2544214183190412
1061,508,0.22071696216754055,0.28881090335355913,0.2207169621675405,0.24341494256288007
1061,2,0.1420919249924384,0.23899447317118325,0.14209192499243836,0.17439277438535336
1062,508,0.16043375946968044,0.22856176237489267,0.16043375946968036,0.18314309377141783
1062,3,0.1496891633255232,0.183302339178617,0.14968916332552323,0.1608935552765545
1062,506,0.14181943639799688,0.17184181554903805,0.14181943639799693,0.15182689611501063
1063,508,0.3672141302409145,0.4336537265249033,0.3672141302409145,0.3893606623355774
1063,506,0.11340120413288851,0.17702521094132131,0.11340120413288854,0.13460920640236612
1063,2,0.09378335288548781,0.15109626942911195,0.09378335288548778,0.11288765840002918
1064,508,0.24957665357834885,0.32271905229760245,0.2495766535783488,0.27395745315143333
1064,2,0.17884382339410812,0.18887033678638987,0.17884382339410812,0.18218599452486872
1064,1,0.09873719284625312,0.1749591556203067,0.09873719284625307,0.12414451377093765
1065,508,0.3862357564021955,0.5963787285992063,0.3862357564021955,0.4562834138011991
1065,3,0.11994465007131283,0.39604396046401436,0.11994465007131287,0.2119777535355467
1065,4,0.16768831889361274,0.29981379315398604,0.16768831889361274,0.21173014364707052
1066,508,0.374740684532134,0.4606504470750346,0.37474068453213405,0.4033772720464342
1066,3,0.23620421377517714,0.27319861040127363,0.23620421377517709,0.2485356793172093
1066,518,0.22360746790749042,0.25815280927537726,0.22360746790749034,0.235122581696786
1067,508,0.2769428838619111,0.34416194242553116,0.27694288386191107,0.29934923671645114
1067,1,0.16071870616599013,0.23596608599677601,0.16071870616599024,0.18580116610958544
1067,3,0.14795458003925493,0.19614495227515852,0.14795458003925493,0.1640180374512228
1068,508,0.3232782108556713,0.4185846215763226,0.3232782108556713,0.3550470144292217
1068,2,0.18301962828477636,0.284029411647614,0.1830196282847764,0.21668955607238893
1068,1,0.1836345505604171,0.254956637630875,0.18363455056041714,0.20740857958390305
1069,508,0.26753694637540915,0.333495410326878,0.2675369463754092,0.2895231010258988
1069,506,0.15697709621698375,0.1922034568796998,0.15697709621698366,0.1687192164378891
1069,518,0.12051203024094416,0.171411601854218,0.12051203024094419,0.13747855411203544
107,508,0.29457160925775977,0.37638792653044273,0.29457160925775977,0.3218437150153208
107,2,0.21295768263277115,0.26700591639964505,0.21295768263277104,0.23097376055506244
107,506,0.19195639813827925,0.2636890773497398,0.19195639813827925,0.2158672912087661
1070,508,0.32581710722776863,0.5266883885344253,0.3258171072277686,0.39277420099665417
1070,4,0.23809964774911216,0.41999395721806176,0.23809964774911221,0.29873108423876205
1070,3,0.13504974642390563,0.30471855703406653,0.1350497464239056,0.1916060166272926
1071,508,0.33468808042172465,0.4019338345583385,0.3346880804217247,0.357103331800596
1071,506,0.22972016050650362,0.25812047883691175,0.2297201605065036,0.2391869332833063
1071,3,0.13073393246346796,0.16828632355388154,0.1307339324634679,0.14325139616027247
1072,508,0.29815583630183307,0.34591365724233486,0.2981558363018332,0.314075109948667
1072,2,0.15954398577810605,0.18384186265363717,0.1595439857781061,0.1676432780699498
1072,506,0.10820117180381522,0.2161406142813541,0.10820117180381521,0.14418098596299486
1073,508,0.27728734528727306,0.32346340489943304,0.2772873452872731,0.29267936515799303
1073,2,0.21578013531961002,0.2531614124065023,0.21578013531960993,0.2282405610152408
1073,1,0.11639185514227643,0.2076188193522765,0.11639185514227647,0.14680084321227646
1074,508,0.2746312820070559,0.3454501070274249,0.2746312820070559,0.2982375570138456
1074,3,0.2308448011954898,0.36068867047143355,0.2308448011954898,0.2741260909541377
1074,2,0.22191729475355243,0.3032604254039989,0.2219172947535524,0.24903167163703457
1075,508,0.3702507223476561,0.44341055677395824,0.37025072234765605,0.39463733382309013
1075,506,0.13116037466147182,0.19212499047231474,0.13116037466147182,0.15148191326508612
1075,4,0.10467028621604672,0.22365393192580357,0.10467028621604679,0.14433150145263238
1076,508,0.47871286113920436,0.530672360426521,0.47871286113920436,0.4960326942349766
1076,3,0.21457853174343952,0.27369220847219305,0.21457853174343955,0.23428309065302408
1076,2,0.18466883100891307,0.3100045121192949,0.1846688310089131,0.22644739137904035
1077,508,0.2749058911325792,0.28558456665987203,0.2749058911325792,0.2784654496416768
1077,3,0.14515717004968545,0.17389586767234427,0.14515717004968537,0.15473673592390505
1077,506,0.10716146787071022,0.14943817195821207,0.10716146787071015,0.12125370256654415
1078,508,0.21234594547803037,0.2345554362080355,0.2123459454780303,0.21974910905469872
1078,2,0.12797344026653898,0.09194088594147387,0.12797344026653898,0.11596258882485061
1078,506,0.06509946125821887,0.11209724040710906,0.06509946125821896,0.0807653876411823
1079,508,0.32818594003815216,0.4442426592486898,0.3281859400381522,0.3668715131083314
1079,3,0.2795586452048159,0.4431539853585546,0.2795586452048158,0.33409042525606214
1079,2,0.22773773294120186,0.33675109664335173,0.22773773294120195,0.26407552084191854
108,518,0.21592446560548426,0.3096620071598994,0.21592446560548426,0.2471703127902893
108,508,0.1950874708592051,0.2820943707174298,0.19508747085920503,0.22408977081194667
108,1,0.1743957030106538,0.24945511615685956,0.17439570301065385,0.1994155073927224
1080,506,0.22948853886170253,0.3183507440662366,0.22948853886170248,0.25910927392988053
1080,3,0.189640148804447,0.21661677671848942,0.18964014880444702,0.19863235810912783
1080,1,0.12698047269403506,0.15354151886542572,0.12698047269403506,0.13583415475116528
1081,508,0.36151220711637244,0.4274726981712438,0.36151220711637244,0.38349903746799624
1081,506,0.13436845715771678,0.18737178074308133,0.13436845715771678,0.15203623168617164
1081,3,0.09686425590872595,0.17272916303069508,0.09686425590872605,0.12215255828271569
1082,518,0.274247004838328,0.3794704737644052,0.274247004838328,0.30932149448035373
1082,3,0.2994990954540532,0.3099627633219693,0.2994990954540532,0.30298698474335856
1082,1,0.2600352776533013,0.35567610174287856,0.26003527765330137,0.2919155523498271
1083,1,0.288144539904835,0.4203272109850931,0.28814453990483496,0.33220543026492105
1083,508,0.31780722402621087,0.35259152707326813,0.3178072240262108,0.32940199170856327
1083,518,0.23261624504786718,0.38194903605515823,0.23261624504786707,0.2823938420502975
1084,508,0.4334654342759127,0.5343408727140548,0.43346543427591266,0.46709058042196006
1084,518,0.19306022917442148,0.23802405014573513,0.19306022917442148,0.2080481694981927
1084,1,0.13423902275683885,0.2263102281757943,0.1342390227568389,0.16492942456315737
1085,508,0.30714085343075226,0.31917240504290406,0.30714085343075226,0.31115137063480286
1085,3,0.24863902076016206,0.22916656226134585,0.248639020760162,0.2421482012605566
1085,506,0.22634188797749713,0.2732951775897182,0.22634188797749724,0.24199298451490417
1086,508,0.2948560078250295,0.37493499106446526,0.2948560078250295,0.3215490022381748
1086,2,0.2606929367539361,0.2994568044691632,0.2606929367539362,0.27361422599234514
1086,3,0.15972550814347777,0.2807209931972553,0.15972550814347786,0.20005733649473698
1087,1,0.18787274956719743,0.2506347244148172,0.18787274956719743,0.20879340784973735
1087,3,0.16422615333576357,0.2601710620599725,0.16422615333576354,0.19620778957716656
1087,508,0.1375339667359673,0.27315917942365225,0.13753396673596727,0.18274237096519563
1088,4,0.17482736126471576,0.3024353154461678,0.17482736126471585,0.21736334599186646
1088,508,0.14495522760336146,0.2718068576225649,0.14495522760336146,0.18723910427642929
1088,3,0.1317133817306187,0.2279593789341441,0.13171338173061864,0.16379538079846048
1089,508,0.23403162706250047,0.32060452362843284,0.23403162706250052,0.26288925925114465
1089,2,0.17279127428701768,0.18108055831577824,0.17279127428701768,0.17555436896327117
1089,506,0.076061338734197,0.13508198146594236,0.07606133873419707,0.09573488631144549
109,508,0.49620105227681843,0.6472299215763719,0.4962010522768185,0.546544008710003
109,2,0.2874946656068107,0.4232820438038725,0.28749466560681064,0.33275712500583127
109,3,0.2276545919288363,0.3269082537919308,0.22765459192883625,0.26073914588320113
1090,508,0.42492163218934076,0.43765061955627327,0.42492163218934076,0.4291646279783183
1090,3,0.19768406813001546,0.19432030840953196,0.19768406813001535,0.19656281488985425
1090,518,0.129221640158651,0.18021820939605657,0.12922164015865095,0.1462204965711195
1091,508,0.32597502253694327,0.39039265110955773,0.3259750225369433,0.34744756539448146
1091,2,0.1905531199982889,0.26936130060246427,0.19055311999828886,0.21682251353301404
1091,3,0.1579462944939955,0.2560781321370125,0.15794629449399558,0.19065690704166785
1092,2,0.250549687516891,0.37881839523093214,0.25054968751689105,0.29330592342157136
1092,3,0.2632059747766363,0.3486437560169263,0.2632059747766364,0.29168523519006634
1092,508,0.24615003884454545,0.3603021135927023,0.2461500388445455,0.2842007304272644
1093,508,0.2101492129163506,0.27738091436776274,0.2101492129163507,0.23255978006682132
1093,518,0.15937014719624046,0.17210187285025147,0.15937014719624037,0.16361405574757745
1093,1,0.15177581734660628,0.18396526675806202,0.15177581734660633,0.16250563381709154
1094,508,0.3785634518022182,0.48655148393904124,0.37856345180221807,0.41455946251449244
1094,2,0.18497333587428139,0.26741998851089693,0.18497333587428144,0.21245555341981992
1094,506,0.11523844624829786,0.2083077548508411,0.11523844624829786,0.14626154911581227
1095,508,0.2916919687609729,0.39024730822995735,0.29169196876097286,0.32454374858396773
1095,3,0.25911511199006054,0.30103972732000245,0.2591151119900606,0.27308998376670784
1095,506,0.18378221763631078,0.25314690222110986,0.18378221763631075,0.20690377916457714
1096,508,0.3012518416931815,0.39184997332364024,0.3012518416931815,0.3314512189033344
1096,506,0.16676062644659628,0.24401906329331524,0.16676062644659634,0.19251343872883594
1096,1,0.14098478183318597,0.19149326999490285,0.14098478183318608,0.1578209445537583
1097,508,0.30563021888173564,0.3913566283857506,0.3056302188817355,0.33420568871640727
1097,506,0.15722887685856812,0.2037793253975619,0.157228876858568,0.1727456930382327
1097,3,0.14184075519805847,0.19072450002773242,0.14184075519805853,0.1581353368079498
1098,508,0.3803564636743008,0.4071951395775453,0.38035646367430087,0.38930268897538234
1098,2,0.15352896512402706,0.19064776647613724,0.15352896512402703,0.16590189890806376
1098,506,0.1375229472431941,0.18458772014491032,0.13752294724319408,0.1532112048770995
1099,518,0.3238811349854681,0.4125521104467192,0.32388113498546806,0.3534381268058851
1099,1,0.3105619506364062,0.403246923179864,0.3105619506364062,0.34145694148422545
1099,506,0.2502414964722997,0.41503741497838426,0.2502414964722997,0.30517346930766126
11,508,0.345046216045308,0.4114266313295661,0.345046216045308,0.36717302114006073
11,1,0.27101390774896317,0.367897373177765,0.27101390774896306,0.30330839622523037
11,518,0.23543673174200572,0.33924717495781115,0.2354367317420056,0.2700402128139408
