user_id,JobID,score_TFIDF,score_CV,score_KNN,score_BERT
1,758,0.1294676224645528,0.17086404275927852,0.1294676224645528,0.37565178
1,1230,0.1286450894659621,0.21351661519780427,0.1286450894659621,0.39646024
1,95,0.1283888947485112,0.17483967972714912,0.12838889474851123,0.33112273
1,2041,0.12785977830395714,0.17020071648378907,0.12785977830395712,0.41267413
1,104,0.12652823609415317,0.18412001343243894,0.1265282360941532,0.27430493
1,1743,0.12487745680064258,0.1753992123424922,0.12487745680064255,0.48476022
1,1243,0.12486637309797423,0.19249507381307365,0.12486637309797421,0.297696
506,1454,0.38991363392071215,0.3478142868336403,0.3899136339207121,0.55345905
506,1421,0.35547375056977226,0.3034869714318014,0.35547375056977226,0.4706882
506,2422,0.30382689290054693,0.18513044313207894,0.303826892900547,0.46188545
506,2013,0.27990729719709395,0.4271257421285845,0.27990729719709395,0.3826908
506,1456,0.2744722413112256,0.23001355396652456,0.2744722413112256,0.4938743
506,2357,0.2668842326554644,0.23985103261400542,0.26688423265546435,0.49033552
506,1399,0.26480231947466654,0.34989753022490827,0.2648023194746665,0.37430453
506,1517,0.24281446993962294,0.20593383782163888,0.24281446993962297,0.5047273
506,1408,0.234571839722052,0.247896744420239,0.23457183972205198,0.31628796
506,2384,0.21679710649048695,0.30963064060155343,0.216797106490487,0.39872652
506,2070,0.2151000983926817,0.28768799457036376,0.21510009839268174,0.38183492
506,95,0.20791208845195425,0.23408624470190847,0.2079120884519543,0.43738222
506,2142,0.2027435892080952,0.2893299899838772,0.2027435892080952,0.40362287
506,1674,0.19794513456861645,0.2289280673010472,0.1979451345686165,0.390823
506,2265,0.19636803039992265,0.3051340254998996,0.19636803039992268,0.46392888
506,2206,0.19462720765480426,0.2673270047691052,0.19462720765480424,0.43229783
506,1298,0.19148267688786966,0.2924319553679573,0.19148267688786968,0.45343485
506,2365,0.19088229225898667,0.2631379677145605,0.19088229225898667,0.35378125
506,1747,0.18884171507411493,0.2274134245901763,0.18884171507411496,0.3976777
506,2096,0.18729273137344948,0.1890033311597027,0.18729273137344948,0.43637416
506,2442,0.18355002389078756,0.1789650787232107,0.18355002389078756,0.44004422
506,2381,0.18164887938266117,0.19581527633346896,0.18164887938266117,0.38716227
506,1484,0.1812442655460202,0.2976151911878872,0.18124426554602024,0.37404203
506,313,0.18067907692534163,0.20978494253746421,0.1806790769253417,0.4856475
506,1830,0.1805599656183713,0.2908146956089499,0.1805599656183713,0.362073
506,2308,0.17910579923284256,0.1869777961429097,0.17910579923284253,0.41054127
506,1325,0.17824632124861334,0.2373247622775947,0.1782463212486134,0.38260168
506,880,0.17823266055122927,0.21405784821405618,0.17823266055122922,0.45235
506,2235,0.17805345394923935,0.3401057600223923,0.17805345394923933,0.38903388
506,1250,0.17471287423872472,0.2736001976730735,0.17471287423872472,0.32644522
506,1964,0.17200130358096274,0.2460250829556267,0.17200130358096277,0.25647876
506,1602,0.16822689051085327,0.17547728592061257,0.16822689051085327,0.4490759
506,1218,0.1678192761073155,0.2096169246070585,0.1678192761073155,0.39059895
506,1983,0.16766050970987506,0.23022257030162377,0.16766050970987512,0.38602966
506,1336,0.16289711302926957,0.2693465816156002,0.16289711302926957,0.42969733
506,1923,0.16148586599508333,0.1748531566425647,0.1614858659950833,0.3667781
506,1719,0.15964906390610356,0.2325969346749826,0.15964906390610356,0.4271291
506,2207,0.15937104195577215,0.17510722394727213,0.15937104195577212,0.34921178
506,1347,0.15236719543088856,0.21009829647264172,0.1523671954308885,0.360164
506,1614,0.1504963865016483,0.17827799360992103,0.15049638650164832,0.41058218
506,1378,0.14906022392198687,0.18071294940517796,0.14906022392198692,0.25906655
506,1594,0.14892082177481494,0.18011405525709448,0.14892082177481492,0.33961406
506,1453,0.14765108648277656,0.19840016867175647,0.14765108648277658,0.49330747
506,1598,0.14759292048426348,0.18701152718131636,0.14759292048426342,0.38621736
506,1954,0.1472456342540948,0.18210680021726866,0.14724563425409476,0.45444316
506,2272,0.14721278157796475,0.18936626028914558,0.1472127815779647,0.38539845
506,1946,0.14694295302064259,0.18158062951295947,0.14694295302064253,0.4391068
506,1958,0.14694295302064259,0.18158062951295947,0.14694295302064253,0.47202453
506,1956,0.14662306588884966,0.18158062951295947,0.14662306588884966,0.45992908
506,1951,0.14655707816262614,0.18158062951295947,0.1465570781626262,0.46559554
506,1677,0.1463678417282843,0.22932092151054623,0.14636784172828432,0.4671442
506,1944,0.14615314252016215,0.18158062951295947,0.1461531425201621,0.46139008
506,1952,0.1461125500854003,0.18158062951295947,0.14611255008540036,0.4506369
506,1957,0.1461042231890941,0.18144217685881148,0.1461042231890941,0.43473795
506,1945,0.14601795464947384,0.18144217685881148,0.14601795464947387,0.44267303
506,1948,0.1459341516164397,0.18158062951295947,0.14593415161643963,0.44950294
506,1953,0.1459341516164397,0.18158062951295947,0.14593415161643963,0.46369296
506,1947,0.1458842764422184,0.18144217685881148,0.14588427644221835,0.44335476
506,1955,0.14583884124067487,0.18144217685881148,0.1458388412406748,0.4623577
506,1941,0.14569482386722268,0.18158062951295947,0.14569482386722266,0.46071064
506,1942,0.14569482386722268,0.18158062951295947,0.14569482386722266,0.45880046
506,1943,0.14569482386722268,0.18158062951295947,0.14569482386722266,0.46044225
506,1949,0.14569482386722268,0.18158062951295947,0.14569482386722266,0.45355225
506,1950,0.14569482386722268,0.18158062951295947,0.14569482386722266,0.45922542
506,1549,0.14386726098422845,0.18991699323318628,0.14386726098422842,0.39501023
506,2270,0.14189528031710924,0.1765119379463148,0.14189528031710918,0.35177827
506,2105,0.13899820170450392,0.17576884445754468,0.13899820170450394,0.42546877
506,1431,0.13861275643483256,0.2657662524780838,0.1386127564348325,0.43745133
506,1389,0.1370884692774149,0.1881162831768034,0.13708846927741491,0.39468476
506,1760,0.13599880283489535,0.22542559063846443,0.1359988028348953,0.3504883
506,2326,0.1351549009919408,0.2207998276853651,0.13515490099194083,0.32795566
506,1423,0.13363571246639985,0.25244720384714375,0.13363571246639983,0.40427274
518,1688,0.33357126704544676,0.3520553359346803,0.3335712670454467,0.5349612
518,1748,0.25406808751958526,0.23982947699552215,0.2540680875195853,0.43886483
518,1520,0.2408001744913784,0.2987375929252367,0.24080017449137836,0.37696654
518,1516,0.23504963735392,0.21744709193447903,0.23504963735392004,0.43805128
518,1539,0.22475803576692194,0.23141000904764492,0.22475803576692188,0.3416583
518,1535,0.2246591665811974,0.2315937393317511,0.22465916658119744,0.34056228
518,1736,0.2176628215545856,0.25928000449501676,0.2176628215545856,0.41521668
518,1602,0.2167402479244804,0.23591291424109473,0.21674024792448043,0.4578311
518,2350,0.21384374066870732,0.2262836787877318,0.21384374066870726,0.46483472
518,1455,0.20977957669987438,0.16809667967868158,0.20977957669987435,0.5460942
518,2431,0.20103649571740212,0.19033945449713968,0.20103649571740212,0.4069267
518,2434,0.20028789700669553,0.19026857776614123,0.20028789700669547,0.4054637
518,1855,0.19685268763334524,0.16876133394089965,0.19685268763334518,0.46285033
518,2442,0.19614907072462698,0.19133925206831023,0.19614907072462695,0.40213504
518,2280,0.19383125869543366,0.17899842995817297,0.1938312586954336,0.4056656
518,2433,0.1933207850110667,0.178639345022928,0.19332078501106675,0.35084707
518,2321,0.19212676263598422,0.21653896631433703,0.19212676263598416,0.43698728
518,1541,0.1874702687519848,0.1772587151266146,0.1874702687519848,0.41796905
518,1915,0.18658466028289758,0.17981936198389656,0.18658466028289755,0.54825115
518,2444,0.1860235700946132,0.17762380883848097,0.18602357009461323,0.4467501
518,1378,0.18538066275320417,0.17115846439010426,0.1853806627532042,0.2756738
518,1512,0.17887653105882714,0.18678240481052763,0.17887653105882717,0.42926764
518,1694,0.17400279381355618,0.17816541239009756,0.1740027938135562,0.43822733
518,1346,0.173708635483445,0.23398609900072465,0.17370863548344495,0.37910154
518,2281,0.17317576250011144,0.19650860945768464,0.17317576250011146,0.47039074
518,2328,0.17197831717342263,0.19226756608820847,0.1719783171734226,0.36566153
518,1361,0.16636691161840994,0.1711368619074858,0.16636691161840989,0.4253044
518,1240,0.16512106321859327,0.23830182661906432,0.16512106321859332,0.3514642
518,1376,0.1640368016034414,0.17262647033913278,0.16403680160344136,0.32850748
518,1111,0.16242451832153532,0.18927210561555613,0.16242451832153537,0.4461941
518,2394,0.162361267639215,0.2048885936694791,0.162361267639215,0.51530945
518,1253,0.16114433077255022,0.1691871182022628,0.1611443307725502,0.3368383
518,2216,0.16083243012726786,0.18473347782128155,0.1608324301272679,0.35007432
518,1743,0.15945585701831172,0.2157171817006828,0.15945585701831178,0.48779687
518,2340,0.15908079593455796,0.20940937637265078,0.15908079593455793,0.38441616
518,2441,0.1547381919775987,0.17554385431671127,0.15473819197759875,0.38412
518,2381,0.15152924188476152,0.1699232032302784,0.15152924188476158,0.43470857
518,2079,0.15060001323345937,0.18144781548058964,0.1506000132334594,0.39745986
518,2101,0.15060001323345937,0.18144781548058964,0.1506000132334594,0.39745986
518,1399,0.1504802095372808,0.22133343559096258,0.1504802095372808,0.40221655
518,280,0.14710046828961626,0.22294775806285402,0.1471004682896162,0.32155254
518,1674,0.14655087087209617,0.1898481515853877,0.14655087087209617,0.4481091
518,1741,0.14579795369349854,0.2788266167823998,0.14579795369349857,0.4026206
518,239,0.14564324998115516,0.18718275001186227,0.1456432499811552,0.28981906
518,2041,0.14449931471124108,0.19368957887425345,0.1444993147112411,0.4466572
518,1692,0.14425754728479287,0.16975499595957286,0.1442575472847929,0.37401286
518,583,0.1417666964176906,0.1927548337298102,0.14176669641769057,0.39276612
518,721,0.13934579997596505,0.19073843790207756,0.13934579997596508,0.36589986
518,1014,0.1379534235319775,0.17210253011590196,0.13795342353197748,0.3861473
518,2316,0.13722757022090926,0.2082931954931342,0.13722757022090926,0.3417748
518,1230,0.13703215825644782,0.21974253432305474,0.13703215825644777,0.45774812
518,998,0.13646866612438668,0.19185067192802657,0.13646866612438668,0.4461303
518,1655,0.13499469017878296,0.17148296360690043,0.13499469017878296,0.45463866
518,1299,0.13465145904081716,0.23756241199877187,0.1346514590408172,0.63992876
518,799,0.13405502153218948,0.19744585323825536,0.1340550215321895,0.31589574
518,1971,0.13299600260145333,0.1889023036800374,0.1329960026014534,0.47132647
518,1732,0.13209714894446306,0.19416202797356497,0.13209714894446312,0.26786074
508,1821,0.23960530717000736,0.2138140459064075,0.2396053071700074,0.35132793
508,1771,0.20808657061769922,0.2256605936216231,0.2080865706176992,0.27054417
508,1809,0.20398272655881552,0.26453368052443765,0.20398272655881555,0.31036925
508,1511,0.20349317446267515,0.26886690839469046,0.20349317446267512,0.30440477
508,1745,0.19491902147093537,0.26591942113020356,0.19491902147093532,0.29345292
508,1770,0.19338702000121902,0.23917207862933254,0.193387020001219,0.28719527
508,1249,0.18533853575250617,0.21292799080635044,0.18533853575250614,0.43422675
508,1807,0.1827211235773841,0.23482610440125792,0.18272112357738413,0.31525326
508,997,0.18158993090887812,0.25756860732584225,0.1815899309088781,0.28660154
508,2393,0.17996678637645233,0.21563792626913691,0.17996678637645236,0.42230618
508,875,0.16787891121319862,0.2377611730787899,0.16787891121319864,0.34262067
508,109,0.1666086337649099,0.2739195161330931,0.16660863376490986,0.34619534
508,737,0.16625930952305915,0.2416632738502852,0.16625930952305912,0.29662102
508,305,0.16599805419867875,0.2792132799175239,0.16599805419867875,0.26433054
508,1805,0.1630562649814631,0.21783968167591192,0.16305626498146308,0.33478755
508,1105,0.16126940632392325,0.22792167980166064,0.16126940632392328,0.31335497
508,1598,0.15789705779086474,0.22983977714396192,0.15789705779086471,0.3663288
508,2353,0.15779234845831536,0.2381458697253895,0.15779234845831536,0.35073137
508,620,0.15650651379256136,0.21424207097676823,0.15650651379256142,0.29631376
508,1594,0.1548598305981987,0.21295642549704152,0.15485983059819874,0.33311164
508,541,0.15477889628008965,0.22727696232895428,0.15477889628008967,0.30925196
508,715,0.15387861694202257,0.2236863569585366,0.15387861694202254,0.2881381
508,933,0.15293738679938365,0.24324371478052365,0.15293738679938362,0.31427398
508,1689,0.15167793264657595,0.22173056508426975,0.15167793264657592,0.24453606
508,1692,0.1513025363496242,0.23509699752134428,0.1513025363496242,0.27093196
508,120,0.15097456865530626,0.2565304327277306,0.15097456865530623,0.29147643
508,802,0.150888003044464,0.23824718684110918,0.15088800304446404,0.26497132
508,1895,0.1507919197574521,0.258516431046118,0.1507919197574521,0.36753857
508,49,0.14950114139961365,0.22864200140294189,0.14950114139961368,0.25799167
508,425,0.14632341781315608,0.22461866079522994,0.14632341781315605,0.2843998
508,836,0.1459256333551607,0.23629848623076263,0.14592563335516073,0.27685684
508,1359,0.14570171892143322,0.21376427682017934,0.14570171892143324,0.3644277
508,1149,0.14561078143544565,0.23667931929849897,0.1456107814354457,0.3511669
508,534,0.1435894567161079,0.21752985172114567,0.1435894567161079,0.29380146
508,765,0.14296223042226985,0.21535889469754646,0.14296223042226985,0.28709048
508,213,0.14219149061268616,0.21958202013360933,0.1421914906126862,0.33505076
508,318,0.1416318546320594,0.21502045264307604,0.1416318546320594,0.29661614
508,1347,0.14085652022123854,0.21818350114644444,0.1408565202212385,0.31522977
508,1367,0.14077987013361495,0.2327334635952671,0.14077987013361493,0.35490456
508,1656,0.14065546753367345,0.2506019558901153,0.14065546753367342,0.39112243
508,97,0.1404648762364006,0.2309702086356708,0.14046487623640058,0.24334629
508,487,0.1402360973844334,0.23351444934157567,0.14023609738443343,0.23265922
508,1395,0.14013900222106973,0.26053913979397936,0.14013900222106979,0.4374957
508,376,0.13945401722325768,0.2150593082502919,0.13945401722325768,0.28301805
508,444,0.13895194175941689,0.21674872204241086,0.13895194175941694,0.27722752
508,1987,0.1377279789817192,0.21229432141578564,0.13772797898171918,0.3675757
508,232,0.13591340988066158,0.2134977551032329,0.13591340988066158,0.31826985
508,545,0.13500365063475062,0.2195820201336093,0.13500365063475062,0.28041673
508,41,0.1340625371670397,0.21149942552772408,0.13406253716703964,0.30542868
508,1995,0.13376741829222447,0.22522169451301272,0.1337674182922245,0.2969532
508,1759,0.13259498038944528,0.22173222649293153,0.13259498038944528,0.2924961
508,814,0.1323745251597671,0.21778158668201295,0.1323745251597671,0.2505073
2,1821,0.1926978051380438,0.17527294950106112,0.1926978051380438,0.41620553
2,1745,0.16412048769618545,0.22181106195389666,0.16412048769618548,0.38331142
2,1222,0.1523694994923353,0.22064317668503688,0.15236949949233525,0.5148145
2,1305,0.14462254857442516,0.19832137243624323,0.14462254857442514,0.51251334
2,1437,0.1439712414216485,0.1898183500630982,0.14397124142164852,0.44958717
2,1264,0.1412911580714905,0.19832137243624323,0.1412911580714905,0.5197706
2,1303,0.14009440072561702,0.19832137243624323,0.14009440072561707,0.5086117
2,1263,0.13987082951626784,0.19832137243624323,0.13987082951626784,0.5039001
2,1258,0.1112151084584796,0.1742187709180303,0.1112151084584796,0.46156925
2,1249,0.10818347719623699,0.15592733684422808,0.108183477196237,0.49182165
2,2393,0.10719876385295384,0.1669800285335029,0.1071987638529538,0.47539076
2,1759,0.10656160531865999,0.20513286035709133,0.10656160531865999,0.37855792
2,1347,0.10609899225294642,0.18395791465607003,0.10609899225294639,0.3324006
2,2372,0.10532117895472236,0.2022722180327827,0.10532117895472237,0.43195802
2,2134,0.10516479596589695,0.15692187410051997,0.105164795965897,0.35342842
2,2034,0.10363239990580457,0.1822281351702945,0.10363239990580453,0.39399904
2,1511,0.10212395750586509,0.16622138809952208,0.10212395750586512,0.3869059
2,1200,0.10045220598072478,0.15224770447726477,0.1004522059807248,0.3759578
2,2340,0.09711734059771977,0.15730942267897563,0.09711734059771981,0.40958655
2,1689,0.0943782114466513,0.1578524685603932,0.09437821144665126,0.31986147
2,1895,0.09326303560331729,0.17177906610860946,0.09326303560331728,0.42040643
2,406,0.09194307082459505,0.15678681139726627,0.09194307082459507,0.41736645
2,161,0.09002639588564401,0.1520771247585545,0.09002639588564398,0.36018753
2,1692,0.08692832975928093,0.16378039026033872,0.08692832975928089,0.30338168
2,1537,0.08642903927546863,0.1576734154531524,0.08642903927546863,0.45807338
2,1395,0.0853089449298074,0.19118569235995778,0.08530894492980745,0.5073235
2,1665,0.08454693703615516,0.2012393123901072,0.08454693703615512,0.4132163
2,1594,0.08452855909507374,0.15379656629716484,0.08452855909507373,0.38150752
2,1259,0.08437205615047406,0.15226716433185508,0.08437205615047405,0.3967725
2,694,0.08348438506046657,0.15929555967526182,0.08348438506046651,0.3740656
2,2295,0.0826685326419186,0.1648361920775057,0.08266853264191865,0.42561212
2,1598,0.08248782878655546,0.1658147297723801,0.08248782878655547,0.4055762
2,1224,0.0819934491758958,0.15890652514012663,0.0819934491758958,0.37955135
2,1995,0.08170662226582318,0.17144437348155506,0.08170662226582315,0.3339486
2,2237,0.08160142051501755,0.15013179157140508,0.08160142051501751,0.3684116
2,109,0.08049136403804344,0.17812159477099546,0.08049136403804347,0.31280833
2,854,0.07915424397589653,0.17078886285663733,0.07915424397589654,0.41126963
2,1525,0.07885476698608579,0.15867446080443764,0.07885476698608573,0.39030302
2,1992,0.0783434792258277,0.15867712336736414,0.07834347922582774,0.35823184
2,1202,0.07787944045845496,0.16762774282102266,0.07787944045845496,0.38166606
2,1304,0.0776736095013619,0.1565454150856648,0.07767360950136193,0.5004901
2,1656,0.07717701806099625,0.18499537517343026,0.0771770180609963,0.46370065
3,2262,0.2326604674455453,0.1881781815172631,0.23266046744554525,0.24978995
3,2048,0.21568810347574627,0.18059434295695062,0.2156881034757463,0.34783915
3,1544,0.18655534044815725,0.18482844908789986,0.18655534044815725,0.25214207
3,1258,0.1837586609875167,0.21815713917409985,0.1837586609875167,0.41510645
3,2034,0.17526449030875452,0.2109457267051969,0.17526449030875457,0.28041738
3,2393,0.1736029881688355,0.1692655753743042,0.17360298816883546,0.28618708
3,1821,0.1687878339831359,0.1553501055340297,0.1687878339831359,0.3311395
3,2096,0.15435996504586996,0.15930036120906188,0.15435996504587002,0.3176625
3,2437,0.15230902363119592,0.19403474386534658,0.15230902363119592,0.19243568
3,1347,0.15205574033689168,0.21229488956063342,0.15205574033689162,0.28276718
3,858,0.150566429463286,0.17065788935661363,0.15056642946328602,0.3487214
3,1648,0.14573165684734143,0.2189237161016825,0.14573165684734146,0.3597843
3,1604,0.1417437351800845,0.18066638821295,0.14174373518008454,0.3433858
3,1739,0.1391260089427182,0.15842149677210587,0.1391260089427182,0.40380704
3,658,0.13829663641153653,0.1776965450672183,0.13829663641153656,0.23374788
3,421,0.13820120439887326,0.18351312668919154,0.1382012043988733,0.26419386
3,1333,0.13692114103408684,0.1562708513616988,0.1369211410340868,0.4767831
3,51,0.1324860057943583,0.15152773035886893,0.13248600579435832,0.2856279
3,516,0.1318301921905353,0.17098858021437496,0.13183019219053527,0.3196844
3,2237,0.13167307555281454,0.1574270164268479,0.1316730755528146,0.28624862
3,1289,0.1308277704972099,0.23748413918663183,0.13082777049720984,0.33337843
3,1759,0.12880051709961318,0.1866133821666944,0.12880051709961315,0.20323837
3,2,0.12866080616879075,0.15996103784276544,0.12866080616879072,0.24929577
3,1689,0.12760549378710412,0.16088666310920072,0.12760549378710406,0.23807876
3,1923,0.12568891766603765,0.162309355616647,0.12568891766603763,0.20899202
3,660,0.12156086118433707,0.15896123991096014,0.12156086118433707,0.3065722
3,1745,0.12149099255820058,0.19684548358553414,0.12149099255820062,0.2342295
3,1977,0.12054563694506633,0.17683772189990682,0.12054563694506637,0.2723435
3,1692,0.12004776577873363,0.16372335005045513,0.12004776577873366,0.27630398
3,1161,0.11783569502735669,0.1521149255227357,0.11783569502735669,0.24052964
3,1163,0.11771336451292079,0.15681311504729856,0.1177133645129208,0.34718913
3,1974,0.11756884250406306,0.17611293411342918,0.11756884250406308,0.27161556
3,965,0.11730129187028136,0.16622521690579248,0.11730129187028138,0.23908406
3,571,0.11670889763692001,0.16221401020674803,0.11670889763692005,0.14326447
3,1474,0.11466715561185158,0.181790848077942,0.11466715561185159,0.30162507
3,1620,0.11418579401584714,0.1642238060217884,0.11418579401584716,0.20996386
3,2426,0.11395849130172456,0.1763229775052731,0.11395849130172453,0.2862911
3,2427,0.11323607312564136,0.17612738900635452,0.11323607312564132,0.2836209
3,1079,0.11309875325970985,0.1680132464593256,0.11309875325970986,0.3978167
3,1967,0.11303200372003325,0.17593244994384627,0.11303200372003319,0.29064596
4,2400,0.11203813584271244,0.2005706446790261,0.1120381358427125,0.363432
4,2415,0.09757367778116102,0.17588474052804534,0.097573677781161,0.18938202
4,1253,0.08882286448726674,0.18079612523712568,0.08882286448726673,0.33277404
4,1376,0.08683883635576789,0.18051232604501966,0.08683883635576795,0.3367691
4,2011,0.08582560013084885,0.3397497201701051,0.08582560013084883,0.38079518
4,1689,0.08431385862369169,0.1617928746561766,0.08431385862369167,0.25850102
4,1598,0.07720974205671344,0.18334475507695994,0.07720974205671349,0.24711582
4,1576,0.07599590772189588,0.16669703111622128,0.0759959077218959,0.27887413
4,1407,0.0756098431861982,0.24292294339934392,0.07560984318619823,0.38189536
4,1449,0.07445235712030589,0.19689713232573344,0.07445235712030585,0.2648252
4,1550,0.07445235712030589,0.19689713232573344,0.07445235712030585,0.255064
4,1391,0.0740520697065453,0.2083959883626739,0.07405206970654532,0.47249055
4,1506,0.0738553730349973,0.18768949488629105,0.07385537303499734,0.24838623
4,64,0.07280793217951746,0.2102344721102816,0.07280793217951742,0.24074125
4,2015,0.0723662269386566,0.22530707312117296,0.07236622693865657,0.34383416
4,1992,0.07230241345682879,0.18837536028427146,0.07230241345682875,0.36888003
4,2032,0.07148908575723725,0.2184806451658946,0.07148908575723723,0.37476635
4,2068,0.0704090583663757,0.16607772316073838,0.07040905836637568,0.27325314
4,1297,0.0699932853613178,0.16802170251787954,0.06999328536131777,0.23927987
4,2133,0.06985115389507401,0.21378463018653834,0.06985115389507401,0.33490217
4,1225,0.06981352534811078,0.16802170251787954,0.0698135253481108,0.3238168
4,2300,0.06961311717462364,0.19152487352887557,0.0696131171746236,0.28661978
4,1346,0.06882875405171171,0.22110563930491406,0.06882875405171174,0.20601569
4,645,0.0663689744348815,0.18885337744532543,0.06636897443488154,0.25277817
4,1256,0.0654999769759369,0.1803168980406522,0.0654999769759369,0.18991125
4,1343,0.06489388991956631,0.2785559054080083,0.06489388991956635,0.37425125
4,848,0.06435847036184326,0.16638872834657265,0.06435847036184328,0.36730647
4,124,0.06406084887010477,0.17850411370807834,0.06406084887010477,0.12921156
4,755,0.06368844809258338,0.1899024775798243,0.06368844809258334,0.24666478
4,1395,0.06306118538678648,0.17510376140292894,0.06306118538678651,0.43600005
4,2383,0.06200954303524187,0.16899313347319414,0.062009543035241865,0.3551605
4,1988,0.06190489409675007,0.17286266819683396,0.06190489409675004,0.3550474
4,1166,0.061885595695084526,0.185867666116968,0.06188559569508456,0.29657358
4,1731,0.06173970816044314,0.20992392201474808,0.06173970816044316,0.3638754
4,52,0.06044407593510038,0.21402567681843213,0.06044407593510037,0.16455579
4,2003,0.06001809392682824,0.2834398690377372,0.06001809392682822,0.26561332
4,2338,0.059875476032000115,0.18179083908868898,0.05987547603200016,0.3580826
4,139,0.059642769909402545,0.19621884063626283,0.05964276990940254,0.24181075
4,613,0.05935253041655618,0.20424845537689676,0.05935253041655619,0.30297202
4,2225,0.059231678155822996,0.16230922644689214,0.059231678155822975,0.3840328
4,1995,0.05920896181503567,0.16670252052674941,0.059208961815035654,0.32461044
4,572,0.05857443548805423,0.18103000899202246,0.05857443548805419,0.29115507
5,1495,0.19584427837326077,0.20235195781525112,0.1958442783732608,0.22379403
5,1763,0.18674110325555873,0.12082060427027407,0.1867411032555587,0.22001591
5,1825,0.1289673636984631,0.10328014929413015,0.12896736369846307,0.24596122
5,1899,0.1049297585502142,0.10409320229470409,0.10492975855021425,0.26362443
5,1513,0.10159163904473432,0.09100153611889464,0.10159163904473434,0.14127757
5,2198,0.09072966923631341,0.13866766231173888,0.09072966923631343,0.14728768
5,1220,0.08937381189213714,0.1228155563794871,0.08937381189213711,0.22521152
5,236,0.062249780888103054,0.10451490688928272,0.06224978088810307,0.27198905
5,2216,0.0612691089271228,0.1165847970013311,0.061269108927122784,0.26888627
5,1450,0.059323890054347114,0.1008712554448004,0.05932389005434713,0.41153747
